date,team_a,team_b,goals_a,goals_b,competition,location,rating_change_a,rating_change_b,rating_a,rating_b,rank_change_a,rank_change_b,rank_a,rank_b
2026-03-30,Germany,Ghana,2,1,Friendly,Germany,1,-1,1923,1505,0,0,11,82
2026-03-30,Cyprus,Moldova,3,2,Friendly,Cyprus,6,-6,1301,1262,2,0,136,147
2026-03-30,Uzbekistan,Venezuela,0,0,FIFA Series,Uzbekistan,-5,5,1727,1727,-1,3,40,40
2026-03-30,Saint Kitts and Nevis,Solomon Islands,4,2,FIFA Series,Indonesia,28,-28,1029,1054,4,-1,182,179
2026-03-30,Rwanda,Estonia,2,0,FIFA Series,Rwanda,19,-19,1337,1339,6,-7,124,122
2026-03-30,New Zealand,Chile,4,1,FIFA Series,New Zealand,33,-33,1585,1710,6,-8,65,43
2026-03-30,Kenya,Grenada,3,0,FIFA Series,Rwanda,11,-11,1356,1099,3,-2,115,174
2026-03-30,Indonesia,Bulgaria,0,1,FIFA Series,Indonesia,-14,14,1331,1475,-8,1,126,86
2026-03-30,Gabon,Trinidad and Tobago,2,2,FIFA Series,Uzbekistan,0,0,1401,1392,0,0,102,104
2026-03-30,Cape Verde,Finland,1,1,FIFA Series,New Zealand,0,0,1549,1542,0,0,73,75
2026-03-30,Azerbaijan,Sierra Leone,1,1,FIFA Series,Azerbaijan,-4,4,1340,1348,0,4,121,117
2026-03-30,Guyana,Belize,3,1,CONCACAF Series,the Dominican Republic,11,-11,1292,1073,4,-2,140,178
2026-03-30,Dominica,Sint Maarten,0,0,CONCACAF Series,the Dominican Republic,2,-2,934,975,0,0,196,189
2026-03-31,Wales,Northern Ireland,1,1,Friendly,Wales,-5,5,1698,1601,-1,-1,46,64
2026-03-31,United States,Portugal,0,2,Friendly,the United States,-9,9,1721,1984,-3,0,41,5
2026-03-31,Ukraine,Albania,1,0,Friendly,Spain,7,-7,1767,1646,1,-1,29,56
2026-03-31,Togo,Niger,1,0,Friendly,Morocco,12,-12,1359,1393,3,-2,115,103
2026-03-31,Spain,Egypt,0,0,Friendly,Spain,-9,9,2165,1689,0,0,1,51
2026-03-31,South Africa,Panama,1,2,Friendly,South Africa,-7,7,1525,1737,-1,2,79,36
2026-03-31,Slovakia,Romania,2,0,Friendly,Slovakia,10,-10,1673,1627,0,-2,53,60
2026-03-31,Serbia,Saudi Arabia,2,1,Friendly,Serbia,3,-3,1769,1568,1,-1,28,71
2026-03-31,Senegal,Gambia,3,1,Friendly,Senegal,1,-1,1879,1423,0,-2,17,97
2026-03-31,San Marino,Andorra,0,0,Friendly,San Marino,4,-4,836,1077,2,2,205,175
2026-03-31,Russia,Mali,0,0,Friendly,Russia,-7,7,1776,1596,-1,-1,27,65
2026-03-31,Norway,Switzerland,0,0,Friendly,Norway,-4,4,1912,1889,0,0,12,16
2026-03-31,Netherlands,Ecuador,1,1,Friendly,the Netherlands,-4,4,1961,1933,0,1,8,9
2026-03-31,Morocco,Paraguay,2,1,Friendly,France,11,-11,1821,1832,0,0,24,22
2026-03-31,Montenegro,Slovenia,2,3,Friendly,Montenegro,-6,6,1439,1694,0,1,89,48
2026-03-31,Liberia,Libya,2,2,Friendly,Morocco,4,-4,1297,1420,2,-4,137,99
2026-03-31,Jordan,Nigeria,2,2,Al-Nashama Tournament,Turkey,3,-3,1690,1752,0,0,50,32
2026-03-31,Ivory Coast,Scotland,1,0,Friendly,England,13,-13,1676,1767,1,-2,52,29
2026-03-31,Ireland,North Macedonia,0,0,Friendly,Ireland,-5,5,1691,1589,-1,-1,49,67
2026-03-31,Hungary,Greece,0,0,Friendly,Hungary,-2,2,1703,1752,-1,1,45,32
2026-03-31,Honduras,Peru,2,2,Friendly,Spain,4,-4,1571,1695,2,0,69,47
2026-03-31,Haiti,Iceland,1,1,Friendly tournament,Canada,2,-2,1532,1571,2,0,77,69
2026-03-31,Equatorial Guinea,Madagascar,1,1,Friendly,Turkey,0,0,1391,1382,0,0,105,106
2026-03-31,England,Japan,0,1,Friendly,England,-16,16,2020,1904,0,1,4,13
2026-03-31,Costa Rica,Iran,0,5,Al-Nashama Tournament,Turkey,-21,21,1613,1760,-2,4,61,31
2026-03-31,Canada,Tunisia,0,0,Friendly tournament,Canada,-10,10,1784,1636,0,3,25,58
2026-03-31,Burkina Faso,Guinea-Bissau,1,1,Friendly,Burkina Faso,-8,8,1530,1248,-1,2,78,149
2026-03-31,Brazil,Croatia,3,1,Friendly,the United States,14,-14,1984,1930,2,-1,5,10
2026-03-31,Botswana,Malawi,1,0,Mukuru Tournament,Botswana,11,-11,1267,1241,1,-1,147,150
2026-03-31,Benin,Guinea,1,0,Friendly,Morocco,12,-12,1429,1469,6,-1,94,86
2026-03-31,Belgium,Mexico,1,1,Friendly,the United States,0,0,1866,1857,0,1,19,20
2026-03-31,Austria,South Korea,1,0,Friendly,Austria,6,-6,1827,1752,0,-1,23,32
2026-03-31,Argentina,Zambia,5,0,Friendly,Argentina,0,0,2113,1371,0,0,2,112
2026-03-31,Algeria,Uruguay,0,0,Friendly,Italy,4,-4,1743,1892,0,-2,35,15
2026-03-31,Kazakhstan,Comoros,1,0,FIFA Series,Kazakhstan,9,-9,1430,1363,5,-4,93,114
2026-03-31,Cameroon,China,2,0,FIFA Series,Australia,12,-12,1613,1423,1,-6,61,97
2026-03-31,Australia,Curaçao,5,1,FIFA Series,Australia,4,-4,1782,1436,2,0,26,90
2026-03-31,Vietnam,Malaysia,3,1,Asian Cup qualifier,Vietnam,20,-20,1351,1293,9,-7,117,138
2026-03-31,Thailand,Turkmenistan,2,1,Asian Cup qualifier,Thailand,8,-8,1376,1209,5,-1,109,156
2026-03-31,Tajikistan,Philippines,1,1,Asian Cup qualifier,Tajikistan,-12,12,1284,1167,-7,1,145,161
2026-03-31,Taiwan,Sri Lanka,1,3,Asian Cup qualifier,Taiwan,-45,45,821,827,-6,3,208,207
2026-03-31,Syria,Afghanistan,5,1,Asian Cup qualifier,Saudi Arabia,5,-5,1491,1011,1,0,83,183
2026-03-31,Singapore,Bangladesh,1,0,Asian Cup qualifier,Singapore,6,-6,1137,932,1,-1,167,196
2026-03-31,Pakistan,Myanmar,1,2,Asian Cup qualifier,Pakistan,-18,18,812,982,-1,4,209,188
2026-03-31,Maldives,East Timor,2,1,Asian Cup qualifier,the Maldives,7,-7,848,673,2,-1,203,225
2026-03-31,Laos,Nepal,1,0,Asian Cup qualifier,Laos,26,-26,734,893,5,-4,214,201
2026-03-31,India,Hong Kong,2,1,Asian Cup qualifier,India,15,-15,1138,1120,4,-3,165,169
2026-03-31,Bhutan,Brunei,2,1,Asian Cup qualifier,India,22,-22,636,633,4,-2,228,229
2026-03-31,Mauritius,Somalia,0,0,African Nations Cup qualifier,Mauritius,-11,11,1073,979,0,2,176,189
2026-03-31,Ethiopia,Sao Tome and Principe,1,0,African Nations Cup qualifier,Ethiopia,5,-5,1285,1035,1,0,144,181
2026-03-31,Eswatini,Eritrea,1,2,African Nations Cup qualifier,Eswatini,-26,26,1149,1201,-3,1,163,159
2026-03-31,Burundi,Chad,4,0,African Nations Cup qualifier,Burundi,12,-12,1286,1073,4,-1,142,176
2026-03-31,Luxembourg,Malta,3,0,European Nations League C/D,Luxembourg,12,-12,1436,1237,5,-3,90,153
2026-03-31,Latvia,Gibraltar,1,0,European Nations League C/D,Latvia,4,-4,1301,1002,2,-2,135,186
2026-03-31,Sweden,Poland,3,2,World Cup qualifier,Sweden,17,-17,1719,1729,3,-3,43,37
2026-03-31,Kosovo,Turkey,0,1,World Cup qualifier,Kosovo,-17,17,1721,1903,-4,1,41,14
2026-03-31,Iraq,Bolivia,2,1,World Cup qualifier,Mexico,25,-25,1607,1645,5,-5,63,57
2026-03-31,DR Congo,Jamaica,1,0,World Cup qualifier,Mexico,15,-15,1655,1535,3,-4,54,76
2026-03-31,Czechia,Denmark,2,2,World Cup qualifier,Czechia,3,-3,1726,1870,2,0,40,18
2026-03-31,Bosnia and Herzegovina,Italy,1,1,World Cup qualifier,Bosnia and Herzegovina,10,-10,1594,1856,0,-2,66,21
2026-05-16,Ireland,Grenada,5,0,Friendly,Spain,1,-1,1692,1098,0,0,49,174
2026-05-22,Mexico,Ghana,2,0,Friendly,Mexico,2,-2,1859,1503,0,0,20,82
2026-05-26,Nigeria,Zimbabwe,2,0,Unity Cup,England,5,-5,1757,1366,0,-1,32,113
2026-05-26,Morocco,Burundi,5,0,Friendly,Morocco,1,-1,1822,1285,0,-1,24,143
2026-05-27,Jamaica,India,2,0,Unity Cup,England,4,-4,1539,1134,0,-3,76,168
2026-05-28,Ireland,Qatar,1,0,Friendly,Ireland,2,-2,1694,1423,0,-1,49,96
2026-05-28,Egypt,Russia,1,0,Friendly,Egypt,10,-10,1699,1766,5,-3,46,30
2026-05-29,South Africa,Nicaragua,0,0,Friendly,South Africa,-7,7,1518,1334,0,2,79,126
2026-05-29,Iraq,Andorra,1,0,Friendly,Spain,1,-1,1608,1076,0,0,63,175
2026-05-29,Iran,Gambia,3,1,Friendly,Turkey,4,-4,1764,1419,0,-3,31,99
2026-05-29,Bosnia and Herzegovina,North Macedonia,0,0,Friendly,Bosnia and Herzegovina,-3,3,1591,1592,-1,1,67,66
2026-05-30,South Korea,Trinidad and Tobago,5,0,Friendly,the United States,4,-4,1756,1388,0,-1,33,105
2026-05-30,Scotland,Curaçao,4,1,Friendly,Scotland,3,-3,1770,1433,1,-1,27,91
2026-05-30,Mexico,Australia,1,0,Friendly,the United States,8,-8,1867,1774,1,0,19,26
2026-05-30,Ecuador,Saudi Arabia,2,1,Friendly,the United States,2,-2,1935,1566,0,0,9,71
2026-05-30,Zimbabwe,India,1,0,Unity Cup,England,6,-6,1372,1128,2,0,111,168
2026-05-30,Nigeria,Jamaica,3,0,Unity Cup,England,12,-12,1769,1527,4,-2,28,78
2026-05-31,United States,Senegal,3,2,Friendly,the United States,12,-12,1733,1867,5,-1,36,18
2026-05-31,Switzerland,Jordan,4,1,Friendly,Switzerland,5,-5,1894,1685,1,0,15,51
2026-05-31,Singapore,Mongolia,4,0,Friendly,Singapore,2,-2,1139,727,1,-1,165,216
2026-05-31,Poland,Ukraine,0,2,Friendly,Poland,-18,18,1711,1785,-6,5,43,25
2026-05-31,Japan,Iceland,1,0,Friendly,Japan,2,-2,1906,1569,0,-2,13,71
2026-05-31,Germany,Finland,4,0,Friendly,Germany,2,-2,1925,1540,0,0,11,74
2026-05-31,Czechia,Kosovo,2,1,Friendly,Czechia,7,-7,1733,1714,4,-1,36,42
2026-05-31,Cape Verde,Serbia,3,0,Friendly,Portugal,27,-27,1576,1742,3,-7,69,35
2026-05-31,Brazil,Panama,6,2,Friendly,Brazil,4,-4,1988,1733,0,0,5,36
2026-06-01,Turkey,North Macedonia,4,0,Friendly,Turkey,3,-3,1906,1589,1,-1,13,67
2026-06-01,Slovakia,Malta,2,1,Friendly,Slovakia,1,-1,1674,1236,0,0,53,153
2026-06-01,Norway,Sweden,3,1,Friendly,Norway,5,-5,1917,1714,0,0,12,41
2026-06-01,Colombia,Costa Rica,3,1,Friendly,Colombia,2,-2,1977,1611,0,-1,7,62
2026-06-01,Canada,Uzbekistan,2,0,Friendly,Canada,9,-9,1793,1718,1,-1,25,40
2026-06-01,Bulgaria,Montenegro,0,1,Friendly,Bulgaria,-14,14,1461,1453,-2,0,87,89
2026-06-01,Austria,Tunisia,1,0,Friendly,Austria,3,-3,1830,1633,0,-1,23,59
2026-06-01,Maldives,Afghanistan,0,1,Diamond Jubilee Tournament,the Maldives,-12,12,836,1023,-1,0,204,183
2026-06-02,Wales,Ghana,1,1,Friendly,Wales,-7,7,1691,1510,-3,0,50,82
2026-06-02,Morocco,Madagascar,4,0,Friendly,Morocco,2,-2,1824,1380,0,-1,24,107
2026-06-02,Haiti,New Zealand,4,0,Friendly,the United States,22,-22,1554,1563,3,-4,73,72
2026-06-02,Georgia,Romania,1,1,Friendly,Georgia,-3,3,1650,1630,0,0,55,60
2026-06-02,Croatia,Belgium,0,2,Friendly,Croatia,-22,22,1908,1888,-2,3,12,17
2026-06-02,Brunei,East Timor,0,3,Southeast Asian Championship qual,Brunei,-41,41,592,714,-3,5,232,220
2026-06-03,South Korea,El Salvador,1,0,Friendly,the United States,2,-2,1758,1340,-1,0,33,121
2026-06-03,Poland,Nigeria,2,2,Friendly,Poland,-1,1,1710,1770,0,1,43,28
2026-06-03,Philippines,Guam,5,1,Friendly tournament,the Philippines,2,-2,1169,716,0,0,161,219
2026-06-03,Panama,Dominican Republic,4,2,Friendly,Panama,1,-1,1734,1283,0,-1,36,146
2026-06-03,Netherlands,Algeria,0,1,Friendly,the Netherlands,-17,17,1944,1760,0,2,8,32
2026-06-03,Luxembourg,Italy,0,1,Friendly,Luxembourg,-3,3,1433,1859,0,0,90,21
2026-06-03,Gibraltar,British Virgin Islands,4,0,Friendly,Gibraltar,4,-4,1006,723,2,-2,184,218
2026-06-03,Denmark,DR Congo,0,0,Friendly,Belgium,-6,6,1864,1661,-2,0,20,54
2026-06-03,Albania,Israel,0,1,Friendly,Albania,-13,13,1633,1647,-2,2,58,56
2026-06-04,Sweden,Greece,2,2,Friendly,Sweden,-2,2,1712,1754,-1,0,42,34
2026-06-04,Spain,Iraq,1,1,Friendly,Spain,-10,10,2155,1618,0,2,1,61
2026-06-04,Slovenia,Cyprus,1,1,Friendly,Slovenia,-9,9,1685,1310,-3,2,51,133
2026-06-04,Northern Ireland,Guinea,1,0,Friendly,Spain,6,-6,1607,1463,0,-1,64,86
2026-06-04,Mexico,Serbia,5,1,Friendly,Mexico,8,-8,1875,1734,0,-1,18,36
2026-06-04,Kenya,Lesotho,1,1,Friendly,South Africa,-4,4,1352,1209,0,2,116,156
2026-06-04,Iran,Mali,2,0,Friendly,Turkey,8,-8,1772,1588,3,-2,28,67
2026-06-04,France,Ivory Coast,1,2,Friendly,France,-19,19,2062,1695,0,5,3,47
2026-06-04,Czechia,Guatemala,3,1,Friendly,the United States,7,-7,1740,1507,2,-2,35,82
2026-06-04,Cambodia,Bhutan,4,0,Friendly,Cambodia,5,-5,849,631,0,0,203,228
2026-06-04,Andorra,Liechtenstein,2,0,Friendly,Andorra,5,-5,1081,899,0,-1,175,198
